ID	sample
OR11L1:ZNF215	TCGA-CD-A48C-01A
OR11L1:OR4C11	TCGA-CD-A48C-01A
OR11L1:C2CD3	TCGA-CD-A48C-01A
OR11L1:PDGFD	TCGA-CD-A48C-01A
OR2AK2:OR2AK2	TCGA-CD-A48C-01A
OR2AK2:OR2T1	TCGA-CD-A48C-01A
OR2AK2:TPO	TCGA-CD-A48C-01A
OR2AK2:CDKL4	TCGA-CD-A48C-01A
OR2AK2:LRPPRC	TCGA-CD-A48C-01A
OR2AK2:NRXN1	TCGA-CD-A48C-01A
OR2AK2:ZNF2	TCGA-CD-A48C-01A
OR2AK2:CNTNAP5	TCGA-CD-A48C-01A
OR2AK2:GYPC	TCGA-CD-A48C-01A
OR2AK2:LRP1B	TCGA-CD-A48C-01A
OR2AK2:MBD5	TCGA-CD-A48C-01A
OR2AK2:FAP	TCGA-CD-A48C-01A
OR2AK2:SCN2A	TCGA-CD-A48C-01A
OR2AK2:TTN	TCGA-CD-A48C-01A
OR2AK2:ZNF804A	TCGA-CD-A48C-01A
OR2AK2:DNAH7	TCGA-CD-A48C-01A
OR2AK2:CAPN10	TCGA-CD-A48C-01A
OR2AK2:FGD5	TCGA-CD-A48C-01A
OR2AK2:KAT2B	TCGA-CD-A48C-01A
OR2AK2:ZNF385D	TCGA-CD-A48C-01A
OR2AK2:ARPP21	TCGA-CD-A48C-01A
OR2AK2:TRAK1	TCGA-CD-A48C-01A
OR2AK2:EPHA3	TCGA-CD-A48C-01A
OR2AK2:EPHA6	TCGA-CD-A48C-01A
OR2AK2:IMPG2	TCGA-CD-A48C-01A
OR2AK2:EPHB1	TCGA-CD-A48C-01A
OR2AK2:TRPC1	TCGA-CD-A48C-01A
OR2AK2:U2SURP	TCGA-CD-A48C-01A
OR2AK2:P2RY13	TCGA-CD-A48C-01A
OR2AK2:BCHE	TCGA-CD-A48C-01A
OR2AK2:MECOM	TCGA-CD-A48C-01A
OR2AK2:STK32B	TCGA-CD-A48C-01A
OR2AK2:SEL1L3	TCGA-CD-A48C-01A
OR2AK2:LIMCH1	TCGA-CD-A48C-01A
OR2AK2:UGT2B10	TCGA-CD-A48C-01A
OR2AK2:SHROOM3	TCGA-CD-A48C-01A
OR2AK2:PDHA2	TCGA-CD-A48C-01A
OR2AK2:ANK2	TCGA-CD-A48C-01A
OR2AK2:PCDH18	TCGA-CD-A48C-01A
OR2AK2:TRIML2	TCGA-CD-A48C-01A
OR2AK2:6-Mar	TCGA-CD-A48C-01A
OR2AK2:DNAH5	TCGA-CD-A48C-01A
OR2AK2:PARP8	TCGA-CD-A48C-01A
OR2AK2:MAP1B	TCGA-CD-A48C-01A
OR2AK2:ADAMTS19	TCGA-CD-A48C-01A
OR2AK2:RREB1	TCGA-CD-A48C-01A
OR2AK2:COL11A2	TCGA-CD-A48C-01A
OR2AK2:DAAM2	TCGA-CD-A48C-01A
OR2AK2:KHDRBS2	TCGA-CD-A48C-01A
OR2AK2:COL12A1	TCGA-CD-A48C-01A
OR2AK2:ARHGAP18	TCGA-CD-A48C-01A
OR2AK2:AKAP12	TCGA-CD-A48C-01A
OR2AK2:BRAT1	TCGA-CD-A48C-01A
OR2AK2:HECW1	TCGA-CD-A48C-01A
OR2AK2:GTF2IRD2	TCGA-CD-A48C-01A
OR2AK2:ABCB4	TCGA-CD-A48C-01A
OR2AK2:TRRAP	TCGA-CD-A48C-01A
OR2AK2:RASA4	TCGA-CD-A48C-01A
OR2AK2:NUP205	TCGA-CD-A48C-01A
OR2AK2:CSMD1	TCGA-CD-A48C-01A
OR2AK2:PENK	TCGA-CD-A48C-01A
OR2AK2:ZFHX4	TCGA-CD-A48C-01A
OR2AK2:CNBD1	TCGA-CD-A48C-01A
OR2AK2:NBN	TCGA-CD-A48C-01A
OR2AK2:CSMD3	TCGA-CD-A48C-01A
OR2AK2:MED30	TCGA-CD-A48C-01A
OR2AK2:MYC	TCGA-CD-A48C-01A
OR2AK2:BNC2	TCGA-CD-A48C-01A
OR2AK2:ASTN2	TCGA-CD-A48C-01A
OR2AK2:SETX	TCGA-CD-A48C-01A
OR2AK2:CUBN	TCGA-CD-A48C-01A
OR2AK2:RET	TCGA-CD-A48C-01A
OR2AK2:PCDH15	TCGA-CD-A48C-01A
OR2AK2:HERC4	TCGA-CD-A48C-01A
OR2AK2:POLR3A	TCGA-CD-A48C-01A
OR2AK2:GRID1	TCGA-CD-A48C-01A
OR2AK2:CPXM2	TCGA-CD-A48C-01A
OR2AK2:OR52N1	TCGA-CD-A48C-01A
OR2AK2:ZNF215	TCGA-CD-A48C-01A
OR2AK2:OR4C11	TCGA-CD-A48C-01A
OR2AK2:C2CD3	TCGA-CD-A48C-01A
OR2AK2:PDGFD	TCGA-CD-A48C-01A
OR2T1:OR2T1	TCGA-CD-A48C-01A
OR2T1:TPO	TCGA-CD-A48C-01A
OR2T1:CDKL4	TCGA-CD-A48C-01A
OR2T1:LRPPRC	TCGA-CD-A48C-01A
OR2T1:NRXN1	TCGA-CD-A48C-01A
OR2T1:ZNF2	TCGA-CD-A48C-01A
OR2T1:CNTNAP5	TCGA-CD-A48C-01A
OR2T1:GYPC	TCGA-CD-A48C-01A
OR2T1:LRP1B	TCGA-CD-A48C-01A
OR2T1:MBD5	TCGA-CD-A48C-01A
OR2T1:FAP	TCGA-CD-A48C-01A
OR2T1:SCN2A	TCGA-CD-A48C-01A
OR2T1:TTN	TCGA-CD-A48C-01A
OR2T1:ZNF804A	TCGA-CD-A48C-01A
OR2T1:DNAH7	TCGA-CD-A48C-01A
OR2T1:CAPN10	TCGA-CD-A48C-01A
OR2T1:FGD5	TCGA-CD-A48C-01A
OR2T1:KAT2B	TCGA-CD-A48C-01A
OR2T1:ZNF385D	TCGA-CD-A48C-01A
OR2T1:ARPP21	TCGA-CD-A48C-01A
OR2T1:TRAK1	TCGA-CD-A48C-01A
OR2T1:EPHA3	TCGA-CD-A48C-01A
OR2T1:EPHA6	TCGA-CD-A48C-01A
OR2T1:IMPG2	TCGA-CD-A48C-01A
OR2T1:EPHB1	TCGA-CD-A48C-01A
OR2T1:TRPC1	TCGA-CD-A48C-01A
OR2T1:U2SURP	TCGA-CD-A48C-01A
OR2T1:P2RY13	TCGA-CD-A48C-01A
OR2T1:BCHE	TCGA-CD-A48C-01A
OR2T1:MECOM	TCGA-CD-A48C-01A
OR2T1:STK32B	TCGA-CD-A48C-01A
OR2T1:SEL1L3	TCGA-CD-A48C-01A
OR2T1:LIMCH1	TCGA-CD-A48C-01A
OR2T1:UGT2B10	TCGA-CD-A48C-01A
OR2T1:SHROOM3	TCGA-CD-A48C-01A
OR2T1:PDHA2	TCGA-CD-A48C-01A
OR2T1:ANK2	TCGA-CD-A48C-01A
OR2T1:PCDH18	TCGA-CD-A48C-01A
OR2T1:TRIML2	TCGA-CD-A48C-01A
OR2T1:6-Mar	TCGA-CD-A48C-01A
OR2T1:DNAH5	TCGA-CD-A48C-01A
OR2T1:PARP8	TCGA-CD-A48C-01A
OR2T1:MAP1B	TCGA-CD-A48C-01A
OR2T1:ADAMTS19	TCGA-CD-A48C-01A
OR2T1:RREB1	TCGA-CD-A48C-01A
OR2T1:COL11A2	TCGA-CD-A48C-01A
OR2T1:DAAM2	TCGA-CD-A48C-01A
OR2T1:KHDRBS2	TCGA-CD-A48C-01A
OR2T1:COL12A1	TCGA-CD-A48C-01A
OR2T1:ARHGAP18	TCGA-CD-A48C-01A
OR2T1:AKAP12	TCGA-CD-A48C-01A
OR2T1:BRAT1	TCGA-CD-A48C-01A
OR2T1:HECW1	TCGA-CD-A48C-01A
OR2T1:GTF2IRD2	TCGA-CD-A48C-01A
OR2T1:ABCB4	TCGA-CD-A48C-01A
OR2T1:TRRAP	TCGA-CD-A48C-01A
OR2T1:RASA4	TCGA-CD-A48C-01A
OR2T1:NUP205	TCGA-CD-A48C-01A
OR2T1:CSMD1	TCGA-CD-A48C-01A
OR2T1:PENK	TCGA-CD-A48C-01A
OR2T1:ZFHX4	TCGA-CD-A48C-01A
OR2T1:CNBD1	TCGA-CD-A48C-01A
OR2T1:NBN	TCGA-CD-A48C-01A
OR2T1:CSMD3	TCGA-CD-A48C-01A
OR2T1:MED30	TCGA-CD-A48C-01A
OR2T1:MYC	TCGA-CD-A48C-01A
OR2T1:BNC2	TCGA-CD-A48C-01A
OR2T1:ASTN2	TCGA-CD-A48C-01A
OR2T1:SETX	TCGA-CD-A48C-01A
OR2T1:CUBN	TCGA-CD-A48C-01A
OR2T1:RET	TCGA-CD-A48C-01A
OR2T1:PCDH15	TCGA-CD-A48C-01A
OR2T1:HERC4	TCGA-CD-A48C-01A
OR2T1:POLR3A	TCGA-CD-A48C-01A
OR2T1:GRID1	TCGA-CD-A48C-01A
OR2T1:CPXM2	TCGA-CD-A48C-01A
OR2T1:OR52N1	TCGA-CD-A48C-01A
OR2T1:ZNF215	TCGA-CD-A48C-01A
OR2T1:OR4C11	TCGA-CD-A48C-01A
OR2T1:C2CD3	TCGA-CD-A48C-01A
OR2T1:PDGFD	TCGA-CD-A48C-01A
TPO:TPO	TCGA-CD-A48C-01A
TPO:CDKL4	TCGA-CD-A48C-01A
TPO:LRPPRC	TCGA-CD-A48C-01A
TPO:NRXN1	TCGA-CD-A48C-01A
TPO:ZNF2	TCGA-CD-A48C-01A
TPO:CNTNAP5	TCGA-CD-A48C-01A
TPO:GYPC	TCGA-CD-A48C-01A
TPO:LRP1B	TCGA-CD-A48C-01A
TPO:MBD5	TCGA-CD-A48C-01A
TPO:FAP	TCGA-CD-A48C-01A
TPO:SCN2A	TCGA-CD-A48C-01A
TPO:TTN	TCGA-CD-A48C-01A
TPO:ZNF804A	TCGA-CD-A48C-01A
TPO:DNAH7	TCGA-CD-A48C-01A
TPO:CAPN10	TCGA-CD-A48C-01A
TPO:FGD5	TCGA-CD-A48C-01A
TPO:KAT2B	TCGA-CD-A48C-01A
TPO:ZNF385D	TCGA-CD-A48C-01A
TPO:ARPP21	TCGA-CD-A48C-01A
TPO:TRAK1	TCGA-CD-A48C-01A
TPO:EPHA3	TCGA-CD-A48C-01A
TPO:EPHA6	TCGA-CD-A48C-01A
TPO:IMPG2	TCGA-CD-A48C-01A
TPO:EPHB1	TCGA-CD-A48C-01A
TPO:TRPC1	TCGA-CD-A48C-01A
TPO:U2SURP	TCGA-CD-A48C-01A
TPO:P2RY13	TCGA-CD-A48C-01A
TPO:BCHE	TCGA-CD-A48C-01A
TPO:MECOM	TCGA-CD-A48C-01A
TPO:STK32B	TCGA-CD-A48C-01A
TPO:SEL1L3	TCGA-CD-A48C-01A
TPO:LIMCH1	TCGA-CD-A48C-01A
TPO:UGT2B10	TCGA-CD-A48C-01A
TPO:SHROOM3	TCGA-CD-A48C-01A
TPO:PDHA2	TCGA-CD-A48C-01A
TPO:ANK2	TCGA-CD-A48C-01A
TPO:PCDH18	TCGA-CD-A48C-01A
TPO:TRIML2	TCGA-CD-A48C-01A
TPO:6-Mar	TCGA-CD-A48C-01A
TPO:DNAH5	TCGA-CD-A48C-01A
TPO:PARP8	TCGA-CD-A48C-01A
TPO:MAP1B	TCGA-CD-A48C-01A
TPO:ADAMTS19	TCGA-CD-A48C-01A
TPO:RREB1	TCGA-CD-A48C-01A
TPO:COL11A2	TCGA-CD-A48C-01A
TPO:DAAM2	TCGA-CD-A48C-01A
TPO:KHDRBS2	TCGA-CD-A48C-01A
TPO:COL12A1	TCGA-CD-A48C-01A
TPO:ARHGAP18	TCGA-CD-A48C-01A
TPO:AKAP12	TCGA-CD-A48C-01A
TPO:BRAT1	TCGA-CD-A48C-01A
TPO:HECW1	TCGA-CD-A48C-01A
TPO:GTF2IRD2	TCGA-CD-A48C-01A
TPO:ABCB4	TCGA-CD-A48C-01A
TPO:TRRAP	TCGA-CD-A48C-01A
TPO:RASA4	TCGA-CD-A48C-01A
TPO:NUP205	TCGA-CD-A48C-01A
TPO:CSMD1	TCGA-CD-A48C-01A
TPO:PENK	TCGA-CD-A48C-01A
TPO:ZFHX4	TCGA-CD-A48C-01A
TPO:CNBD1	TCGA-CD-A48C-01A
TPO:NBN	TCGA-CD-A48C-01A
TPO:CSMD3	TCGA-CD-A48C-01A
TPO:MED30	TCGA-CD-A48C-01A
TPO:MYC	TCGA-CD-A48C-01A
TPO:BNC2	TCGA-CD-A48C-01A
TPO:ASTN2	TCGA-CD-A48C-01A
TPO:SETX	TCGA-CD-A48C-01A
TPO:CUBN	TCGA-CD-A48C-01A
TPO:RET	TCGA-CD-A48C-01A
TPO:PCDH15	TCGA-CD-A48C-01A
TPO:HERC4	TCGA-CD-A48C-01A
TPO:POLR3A	TCGA-CD-A48C-01A
TPO:GRID1	TCGA-CD-A48C-01A
TPO:CPXM2	TCGA-CD-A48C-01A
TPO:OR52N1	TCGA-CD-A48C-01A
TPO:ZNF215	TCGA-CD-A48C-01A
TPO:OR4C11	TCGA-CD-A48C-01A
TPO:C2CD3	TCGA-CD-A48C-01A
TPO:PDGFD	TCGA-CD-A48C-01A
CDKL4:CDKL4	TCGA-CD-A48C-01A
CDKL4:LRPPRC	TCGA-CD-A48C-01A
CDKL4:NRXN1	TCGA-CD-A48C-01A
CDKL4:ZNF2	TCGA-CD-A48C-01A
CDKL4:CNTNAP5	TCGA-CD-A48C-01A
CDKL4:GYPC	TCGA-CD-A48C-01A
CDKL4:LRP1B	TCGA-CD-A48C-01A
CDKL4:MBD5	TCGA-CD-A48C-01A
CDKL4:FAP	TCGA-CD-A48C-01A
CDKL4:SCN2A	TCGA-CD-A48C-01A
CDKL4:TTN	TCGA-CD-A48C-01A
CDKL4:ZNF804A	TCGA-CD-A48C-01A
CDKL4:DNAH7	TCGA-CD-A48C-01A
CDKL4:CAPN10	TCGA-CD-A48C-01A
CDKL4:FGD5	TCGA-CD-A48C-01A
CDKL4:KAT2B	TCGA-CD-A48C-01A
CDKL4:ZNF385D	TCGA-CD-A48C-01A
CDKL4:ARPP21	TCGA-CD-A48C-01A
CDKL4:TRAK1	TCGA-CD-A48C-01A
CDKL4:EPHA3	TCGA-CD-A48C-01A
CDKL4:EPHA6	TCGA-CD-A48C-01A
CDKL4:IMPG2	TCGA-CD-A48C-01A
CDKL4:EPHB1	TCGA-CD-A48C-01A
CDKL4:TRPC1	TCGA-CD-A48C-01A
CDKL4:U2SURP	TCGA-CD-A48C-01A
CDKL4:P2RY13	TCGA-CD-A48C-01A
CDKL4:BCHE	TCGA-CD-A48C-01A
CDKL4:MECOM	TCGA-CD-A48C-01A
CDKL4:STK32B	TCGA-CD-A48C-01A
CDKL4:SEL1L3	TCGA-CD-A48C-01A
CDKL4:LIMCH1	TCGA-CD-A48C-01A
CDKL4:UGT2B10	TCGA-CD-A48C-01A
CDKL4:SHROOM3	TCGA-CD-A48C-01A
CDKL4:PDHA2	TCGA-CD-A48C-01A
CDKL4:ANK2	TCGA-CD-A48C-01A
CDKL4:PCDH18	TCGA-CD-A48C-01A
CDKL4:TRIML2	TCGA-CD-A48C-01A
CDKL4:6-Mar	TCGA-CD-A48C-01A
CDKL4:DNAH5	TCGA-CD-A48C-01A
CDKL4:PARP8	TCGA-CD-A48C-01A
CDKL4:MAP1B	TCGA-CD-A48C-01A
CDKL4:ADAMTS19	TCGA-CD-A48C-01A
CDKL4:RREB1	TCGA-CD-A48C-01A
CDKL4:COL11A2	TCGA-CD-A48C-01A
CDKL4:DAAM2	TCGA-CD-A48C-01A
CDKL4:KHDRBS2	TCGA-CD-A48C-01A
CDKL4:COL12A1	TCGA-CD-A48C-01A
CDKL4:ARHGAP18	TCGA-CD-A48C-01A
CDKL4:AKAP12	TCGA-CD-A48C-01A
CDKL4:BRAT1	TCGA-CD-A48C-01A
CDKL4:HECW1	TCGA-CD-A48C-01A
CDKL4:GTF2IRD2	TCGA-CD-A48C-01A
CDKL4:ABCB4	TCGA-CD-A48C-01A
CDKL4:TRRAP	TCGA-CD-A48C-01A
CDKL4:RASA4	TCGA-CD-A48C-01A
CDKL4:NUP205	TCGA-CD-A48C-01A
CDKL4:CSMD1	TCGA-CD-A48C-01A
CDKL4:PENK	TCGA-CD-A48C-01A
CDKL4:ZFHX4	TCGA-CD-A48C-01A
CDKL4:CNBD1	TCGA-CD-A48C-01A
CDKL4:NBN	TCGA-CD-A48C-01A
CDKL4:CSMD3	TCGA-CD-A48C-01A
CDKL4:MED30	TCGA-CD-A48C-01A
CDKL4:MYC	TCGA-CD-A48C-01A
CDKL4:BNC2	TCGA-CD-A48C-01A
CDKL4:ASTN2	TCGA-CD-A48C-01A
CDKL4:SETX	TCGA-CD-A48C-01A
CDKL4:CUBN	TCGA-CD-A48C-01A
CDKL4:RET	TCGA-CD-A48C-01A
CDKL4:PCDH15	TCGA-CD-A48C-01A
CDKL4:HERC4	TCGA-CD-A48C-01A
CDKL4:POLR3A	TCGA-CD-A48C-01A
CDKL4:GRID1	TCGA-CD-A48C-01A
CDKL4:CPXM2	TCGA-CD-A48C-01A
CDKL4:OR52N1	TCGA-CD-A48C-01A
CDKL4:ZNF215	TCGA-CD-A48C-01A
CDKL4:OR4C11	TCGA-CD-A48C-01A
CDKL4:C2CD3	TCGA-CD-A48C-01A
CDKL4:PDGFD	TCGA-CD-A48C-01A
LRPPRC:LRPPRC	TCGA-CD-A48C-01A
LRPPRC:NRXN1	TCGA-CD-A48C-01A
LRPPRC:ZNF2	TCGA-CD-A48C-01A
LRPPRC:CNTNAP5	TCGA-CD-A48C-01A
LRPPRC:GYPC	TCGA-CD-A48C-01A
LRPPRC:LRP1B	TCGA-CD-A48C-01A
LRPPRC:MBD5	TCGA-CD-A48C-01A
LRPPRC:FAP	TCGA-CD-A48C-01A
LRPPRC:SCN2A	TCGA-CD-A48C-01A
LRPPRC:TTN	TCGA-CD-A48C-01A
LRPPRC:ZNF804A	TCGA-CD-A48C-01A
LRPPRC:DNAH7	TCGA-CD-A48C-01A
LRPPRC:CAPN10	TCGA-CD-A48C-01A
LRPPRC:FGD5	TCGA-CD-A48C-01A
LRPPRC:KAT2B	TCGA-CD-A48C-01A
LRPPRC:ZNF385D	TCGA-CD-A48C-01A
LRPPRC:ARPP21	TCGA-CD-A48C-01A
LRPPRC:TRAK1	TCGA-CD-A48C-01A
LRPPRC:EPHA3	TCGA-CD-A48C-01A
LRPPRC:EPHA6	TCGA-CD-A48C-01A
LRPPRC:IMPG2	TCGA-CD-A48C-01A
LRPPRC:EPHB1	TCGA-CD-A48C-01A
LRPPRC:TRPC1	TCGA-CD-A48C-01A
LRPPRC:U2SURP	TCGA-CD-A48C-01A
LRPPRC:P2RY13	TCGA-CD-A48C-01A
LRPPRC:BCHE	TCGA-CD-A48C-01A
LRPPRC:MECOM	TCGA-CD-A48C-01A
LRPPRC:STK32B	TCGA-CD-A48C-01A
LRPPRC:SEL1L3	TCGA-CD-A48C-01A
LRPPRC:LIMCH1	TCGA-CD-A48C-01A
LRPPRC:UGT2B10	TCGA-CD-A48C-01A
LRPPRC:SHROOM3	TCGA-CD-A48C-01A
LRPPRC:PDHA2	TCGA-CD-A48C-01A
LRPPRC:ANK2	TCGA-CD-A48C-01A
LRPPRC:PCDH18	TCGA-CD-A48C-01A
LRPPRC:TRIML2	TCGA-CD-A48C-01A
LRPPRC:6-Mar	TCGA-CD-A48C-01A
LRPPRC:DNAH5	TCGA-CD-A48C-01A
LRPPRC:PARP8	TCGA-CD-A48C-01A
LRPPRC:MAP1B	TCGA-CD-A48C-01A
LRPPRC:ADAMTS19	TCGA-CD-A48C-01A
LRPPRC:RREB1	TCGA-CD-A48C-01A
LRPPRC:COL11A2	TCGA-CD-A48C-01A
LRPPRC:DAAM2	TCGA-CD-A48C-01A
LRPPRC:KHDRBS2	TCGA-CD-A48C-01A
LRPPRC:COL12A1	TCGA-CD-A48C-01A
LRPPRC:ARHGAP18	TCGA-CD-A48C-01A
LRPPRC:AKAP12	TCGA-CD-A48C-01A
LRPPRC:BRAT1	TCGA-CD-A48C-01A
LRPPRC:HECW1	TCGA-CD-A48C-01A
LRPPRC:GTF2IRD2	TCGA-CD-A48C-01A
LRPPRC:ABCB4	TCGA-CD-A48C-01A
LRPPRC:TRRAP	TCGA-CD-A48C-01A
LRPPRC:RASA4	TCGA-CD-A48C-01A
LRPPRC:NUP205	TCGA-CD-A48C-01A
LRPPRC:CSMD1	TCGA-CD-A48C-01A
LRPPRC:PENK	TCGA-CD-A48C-01A
LRPPRC:ZFHX4	TCGA-CD-A48C-01A
LRPPRC:CNBD1	TCGA-CD-A48C-01A
LRPPRC:NBN	TCGA-CD-A48C-01A
LRPPRC:CSMD3	TCGA-CD-A48C-01A
LRPPRC:MED30	TCGA-CD-A48C-01A
LRPPRC:MYC	TCGA-CD-A48C-01A
LRPPRC:BNC2	TCGA-CD-A48C-01A
LRPPRC:ASTN2	TCGA-CD-A48C-01A
LRPPRC:SETX	TCGA-CD-A48C-01A
LRPPRC:CUBN	TCGA-CD-A48C-01A
LRPPRC:RET	TCGA-CD-A48C-01A
LRPPRC:PCDH15	TCGA-CD-A48C-01A
LRPPRC:HERC4	TCGA-CD-A48C-01A
LRPPRC:POLR3A	TCGA-CD-A48C-01A
LRPPRC:GRID1	TCGA-CD-A48C-01A
LRPPRC:CPXM2	TCGA-CD-A48C-01A
LRPPRC:OR52N1	TCGA-CD-A48C-01A
LRPPRC:ZNF215	TCGA-CD-A48C-01A
LRPPRC:OR4C11	TCGA-CD-A48C-01A
LRPPRC:C2CD3	TCGA-CD-A48C-01A
LRPPRC:PDGFD	TCGA-CD-A48C-01A
NRXN1:NRXN1	TCGA-CD-A48C-01A
NRXN1:ZNF2	TCGA-CD-A48C-01A
NRXN1:CNTNAP5	TCGA-CD-A48C-01A
NRXN1:GYPC	TCGA-CD-A48C-01A
NRXN1:LRP1B	TCGA-CD-A48C-01A
NRXN1:MBD5	TCGA-CD-A48C-01A
NRXN1:FAP	TCGA-CD-A48C-01A
NRXN1:SCN2A	TCGA-CD-A48C-01A
NRXN1:TTN	TCGA-CD-A48C-01A
NRXN1:ZNF804A	TCGA-CD-A48C-01A
NRXN1:DNAH7	TCGA-CD-A48C-01A
NRXN1:CAPN10	TCGA-CD-A48C-01A
NRXN1:FGD5	TCGA-CD-A48C-01A
NRXN1:KAT2B	TCGA-CD-A48C-01A
NRXN1:ZNF385D	TCGA-CD-A48C-01A
NRXN1:ARPP21	TCGA-CD-A48C-01A
NRXN1:TRAK1	TCGA-CD-A48C-01A
NRXN1:EPHA3	TCGA-CD-A48C-01A
NRXN1:EPHA6	TCGA-CD-A48C-01A
NRXN1:IMPG2	TCGA-CD-A48C-01A
NRXN1:EPHB1	TCGA-CD-A48C-01A
NRXN1:TRPC1	TCGA-CD-A48C-01A
NRXN1:U2SURP	TCGA-CD-A48C-01A
NRXN1:P2RY13	TCGA-CD-A48C-01A
NRXN1:BCHE	TCGA-CD-A48C-01A
NRXN1:MECOM	TCGA-CD-A48C-01A
NRXN1:STK32B	TCGA-CD-A48C-01A
NRXN1:SEL1L3	TCGA-CD-A48C-01A
NRXN1:LIMCH1	TCGA-CD-A48C-01A
NRXN1:UGT2B10	TCGA-CD-A48C-01A
NRXN1:SHROOM3	TCGA-CD-A48C-01A
NRXN1:PDHA2	TCGA-CD-A48C-01A
NRXN1:ANK2	TCGA-CD-A48C-01A
NRXN1:PCDH18	TCGA-CD-A48C-01A
NRXN1:TRIML2	TCGA-CD-A48C-01A
NRXN1:6-Mar	TCGA-CD-A48C-01A
NRXN1:DNAH5	TCGA-CD-A48C-01A
NRXN1:PARP8	TCGA-CD-A48C-01A
NRXN1:MAP1B	TCGA-CD-A48C-01A
NRXN1:ADAMTS19	TCGA-CD-A48C-01A
NRXN1:RREB1	TCGA-CD-A48C-01A
NRXN1:COL11A2	TCGA-CD-A48C-01A
NRXN1:DAAM2	TCGA-CD-A48C-01A
NRXN1:KHDRBS2	TCGA-CD-A48C-01A
NRXN1:COL12A1	TCGA-CD-A48C-01A
NRXN1:ARHGAP18	TCGA-CD-A48C-01A
NRXN1:AKAP12	TCGA-CD-A48C-01A
NRXN1:BRAT1	TCGA-CD-A48C-01A
NRXN1:HECW1	TCGA-CD-A48C-01A
NRXN1:GTF2IRD2	TCGA-CD-A48C-01A
NRXN1:ABCB4	TCGA-CD-A48C-01A
NRXN1:TRRAP	TCGA-CD-A48C-01A
NRXN1:RASA4	TCGA-CD-A48C-01A
NRXN1:NUP205	TCGA-CD-A48C-01A
NRXN1:CSMD1	TCGA-CD-A48C-01A
NRXN1:PENK	TCGA-CD-A48C-01A
NRXN1:ZFHX4	TCGA-CD-A48C-01A
NRXN1:CNBD1	TCGA-CD-A48C-01A
NRXN1:NBN	TCGA-CD-A48C-01A
NRXN1:CSMD3	TCGA-CD-A48C-01A
NRXN1:MED30	TCGA-CD-A48C-01A
NRXN1:MYC	TCGA-CD-A48C-01A
NRXN1:BNC2	TCGA-CD-A48C-01A
NRXN1:ASTN2	TCGA-CD-A48C-01A
NRXN1:SETX	TCGA-CD-A48C-01A
NRXN1:CUBN	TCGA-CD-A48C-01A
NRXN1:RET	TCGA-CD-A48C-01A
NRXN1:PCDH15	TCGA-CD-A48C-01A
NRXN1:HERC4	TCGA-CD-A48C-01A
NRXN1:POLR3A	TCGA-CD-A48C-01A
NRXN1:GRID1	TCGA-CD-A48C-01A
NRXN1:CPXM2	TCGA-CD-A48C-01A
NRXN1:OR52N1	TCGA-CD-A48C-01A
NRXN1:ZNF215	TCGA-CD-A48C-01A
NRXN1:OR4C11	TCGA-CD-A48C-01A
NRXN1:C2CD3	TCGA-CD-A48C-01A
NRXN1:PDGFD	TCGA-CD-A48C-01A
ZNF2:ZNF2	TCGA-CD-A48C-01A
ZNF2:CNTNAP5	TCGA-CD-A48C-01A
ZNF2:GYPC	TCGA-CD-A48C-01A
ZNF2:LRP1B	TCGA-CD-A48C-01A
ZNF2:MBD5	TCGA-CD-A48C-01A
ZNF2:FAP	TCGA-CD-A48C-01A
ZNF2:SCN2A	TCGA-CD-A48C-01A
ZNF2:TTN	TCGA-CD-A48C-01A
ZNF2:ZNF804A	TCGA-CD-A48C-01A
ZNF2:DNAH7	TCGA-CD-A48C-01A
ZNF2:CAPN10	TCGA-CD-A48C-01A
ZNF2:FGD5	TCGA-CD-A48C-01A
ZNF2:KAT2B	TCGA-CD-A48C-01A
ZNF2:ZNF385D	TCGA-CD-A48C-01A
ZNF2:ARPP21	TCGA-CD-A48C-01A
ZNF2:TRAK1	TCGA-CD-A48C-01A
ZNF2:EPHA3	TCGA-CD-A48C-01A
ZNF2:EPHA6	TCGA-CD-A48C-01A
ZNF2:IMPG2	TCGA-CD-A48C-01A
ZNF2:EPHB1	TCGA-CD-A48C-01A
ZNF2:TRPC1	TCGA-CD-A48C-01A
ZNF2:U2SURP	TCGA-CD-A48C-01A
ZNF2:P2RY13	TCGA-CD-A48C-01A
ZNF2:BCHE	TCGA-CD-A48C-01A
ZNF2:MECOM	TCGA-CD-A48C-01A
ZNF2:STK32B	TCGA-CD-A48C-01A
ZNF2:SEL1L3	TCGA-CD-A48C-01A
ZNF2:LIMCH1	TCGA-CD-A48C-01A
ZNF2:UGT2B10	TCGA-CD-A48C-01A
ZNF2:SHROOM3	TCGA-CD-A48C-01A
ZNF2:PDHA2	TCGA-CD-A48C-01A
ZNF2:ANK2	TCGA-CD-A48C-01A
ZNF2:PCDH18	TCGA-CD-A48C-01A
ZNF2:TRIML2	TCGA-CD-A48C-01A
ZNF2:6-Mar	TCGA-CD-A48C-01A
ZNF2:DNAH5	TCGA-CD-A48C-01A
ZNF2:PARP8	TCGA-CD-A48C-01A
ZNF2:MAP1B	TCGA-CD-A48C-01A
ZNF2:ADAMTS19	TCGA-CD-A48C-01A
ZNF2:RREB1	TCGA-CD-A48C-01A
